[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 2
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session STARTED

[   40] DSA-SDP [messagesSent: 230.0, networkLoad: 1840.0, NCCCs: 213.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 4.0]
[   40] FMS-ADVP [messagesSent: 6512.0, networkLoad: 54024.0, NCCCs: 229834.0, medianCoalitionSize: 3.5, percentageOfVisitedNodes: 90.0, CPU time (ms): 416.0]
[   40] CTS [messagesSent: 746.0, networkLoad: 4866.0, NCCCs: 372.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 80.0, CPU time (ms): 6.0]
[   41] DSA-SDP [messagesSent: 30.0, networkLoad: 240.0, NCCCs: 27.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 0.0]
[   41] FMS-ADVP [messagesSent: 132.0, networkLoad: 1152.0, NCCCs: 235.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 2.0]
[   41] CTS [messagesSent: 25.0, networkLoad: 340.0, NCCCs: 11.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 0.0]
[   42] DSA-SDP [messagesSent: 236.0, networkLoad: 1888.0, NCCCs: 174.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 80.0, CPU time (ms): 5.0]
[   42] FMS-ADVP [messagesSent: 7506.0, networkLoad: 61992.0, NCCCs: 1061084.0, medianCoalitionSize: 10.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 942.0]
[   42] CTS [messagesSent: 102.0, networkLoad: 1722.0, NCCCs: 56.0, medianCoalitionSize: 3.5, percentageOfVisitedNodes: 80.0, CPU time (ms): 5.0]
[   43] DSA-SDP [messagesSent: 212.0, networkLoad: 1696.0, NCCCs: 203.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 3.0]
[   43] FMS-ADVP [messagesSent: 3752.0, networkLoad: 31248.0, NCCCs: 119471.0, medianCoalitionSize: 8.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 146.0]
[   43] CTS [messagesSent: 414.0, networkLoad: 2846.0, NCCCs: 207.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 2.0]
[   44] DSA-SDP [messagesSent: 164.0, networkLoad: 1312.0, NCCCs: 122.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 77.77778, CPU time (ms): 5.0]
[   44] FMS-ADVP [messagesSent: 1224.0, networkLoad: 10384.0, NCCCs: 12590.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 77.77778, CPU time (ms): 38.0]
[   44] CTS [messagesSent: 59.0, networkLoad: 883.0, NCCCs: 29.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 77.77778, CPU time (ms): 1.0]
[   45] DSA-SDP [messagesSent: 114.0, networkLoad: 912.0, NCCCs: 86.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 2.0]
[   45] FMS-ADVP [messagesSent: 754.0, networkLoad: 6384.0, NCCCs: 5033.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 20.0]
